SSID,,,,,,latitude,longitude,
namyangju_wifi,,,,,,37.6513018,127.3041696,
namyangju_wifi,,,,,,37.65109356,127.3024599,
namyangju_wifi,,,,,,37.65214518,127.3110538,
namyangju_wifi,,,,,,37.65178847,127.3123895,
namyangju_wifi,,,,,,37.65109153,127.177733,
namyangju_wifi,,,,,,37.65107298,127.1780865,
namyangju_wifi,,,,,,37.65508538,127.1796509,
namyangju_wifi,,,,,,37.65816196,127.178049,
namyangju_wifi,,,,,,37.66071005,127.1779689,
namyangju_wifi,,,,,,37.69832078,127.2023515,
namyangju_wifi,,,,,,37.69842432,127.2029187,
namyangju_wifi,,,,,,37.69463997,127.2132763,
namyangju_wifi,,,,,,37.69448006,127.2140106,
namyangju_wifi,,,,,,37.65569917,127.1789135,
namyangju_wifi,,,,,,37.68305409,127.2108987,
namyangju_wifi,,,,,,37.65312117,127.1427804,
namyangju_wifi,,,,,,37.65224191,127.1427017,
namyangju_wifi,,,,,,37.64823587,127.1444073,
namyangju_wifi,,,,,,37.64767749,127.1442159,
namyangju_wifi,,,,,,37.6524412,127.2446594,
namyangju_wifi,,,,,,37.6527712,127.2445234,
namyangju_wifi,,,,,,37.65508853,127.2441097,
namyangju_wifi,,,,,,37.65504747,127.2430534,
namyangju_wifi,,,,,,37.64996074,127.23675,
namyangju_wifi,,,,,,37.64913167,127.2368335,
namyangju_wifi,,,,,,37.64599679,127.2329438,
namyangju_wifi,,,,,,37.64618176,127.2341726,
namyangju_wifi,,,,,,37.63480404,127.2113196,
namyangju_wifi,,,,,,37.63447286,127.2111102,
namyangju_wifi,,,,,,37.63354625,127.2052074,
namyangju_wifi,,,,,,37.63477896,127.207173,
namyangju_wifi,,,,,,37.6088267,127.1611516,
namyangju_wifi,,,,,,37.61044765,127.1669312,
namyangju_wifi,,,,,,37.60793189,127.1619062,
namyangju_wifi,,,,,,37.61024222,127.1719593,
namyangju_wifi,,,,,,37.64281146,127.1259688,
namyangju_wifi,,,,,,37.64281146,127.1259688,
,,,,,,36.1457667,126.825391,
,,,,,,36.2818098,126.9070524,
,,,,,,36.1866879,126.8939194,
,,,,,,36.2808354,126.9121956,
,,,,,,36.280331,126.9101829,
,,,,,,36.2790268,126.9172027,
,,,,,,36.2830802,126.9095346,
,,,,,,36.2755366,126.9108033,
,,,,,,36.1694263,126.943875,
,,,,,,36.2852465,126.908174,
,,,,,,36.2732372,126.8879642,
,,,,,,36.2776343,126.8645078,
,,,,,,36.2778067,126.9141502,
,,,,,,36.2140544,126.7575285,
,,,,,,36.2764632,126.9098602,
,,,,,,36.277469,126.9092466,
,,,,,,36.3385421,126.7119325,
,,,,,,36.2167483,126.759533,
,,,,,,36.3048541,126.8997,
,,,,,,36.2835928,126.9142157,
,,,,,,36.303243,126.704743,
,,,,,,36.2018423,126.9338318,
Olleh Public WiFi Free,,,,,,37.3801179,126.8034365,
Olleh WiFi,,,,,,37.3480804,126.7356909,
Olleh WiFi,,,,,,37.3716554,126.8129226,
Olleh WiFi,,,,,,37.4438205,126.7926133,
Olleh WiFi,,,,,,37.3452566,126.7480911,
Olleh WiFi,,,,,,37.3456527,126.7850903,
Olleh WiFi,,,,,,37.4383981,126.7849968,
Olleh WiFi,,,,,,37.4175804,126.8156371,
Olleh WiFi,,,,,,37.4429736,126.7884837,
Olleh WiFi,,,,,,37.4354949,126.7818967,
Olleh WiFi,,,,,,37.4062009,126.7845787,
Olleh WiFi,,,,,,37.4362686,126.7981576,
Olleh WiFi,,,,,,37.4176759,126.8155323,
Olleh WiFi,,,,,,37.3845695,126.8573672,
Olleh WiFi,,,,,,37.3400008,126.7849466,
Olleh WiFi,,,,,,37.3493011,126.7460506,
Olleh WiFi,,,,,,37.3403004,126.7439908,
Olleh WiFi,,,,,,37.3815223,126.8033686,
Olleh WiFi,,,,,,37.4454083,126.7849335,
Olleh WiFi,,,,,,37.4453179,126.7964751,
Olleh WiFi,,,,,,37.3478931,126.7404983,
Olleh WiFi,,,,,,37.4462036,126.7971381,
Olleh WiFi,,,,,,37.3916894,126.8053648,
Olleh WiFi,,,,,,37.3685674,126.8135493,
LGU+ Public WiFi Free/T Public WiFi Free,,,,,,37.4491421,126.7849793,
,,,,,,37.8960071,127.211925,
,,,,,,37.8960071,127.211925,
Sk Public Wifi free,,,,,,35.2087618,127.4630206,
Sk Public Wifi free,,,,,,35.1918513,127.4890949,
Sk Public Wifi free,,,,,,35.1781068,127.544089,
Sk Public Wifi free,,,,,,35.1977764,127.526414,
Sk Public Wifi free,,,,,,35.2229524,127.4874874,
Sk Public Wifi free,,,,,,35.2599374,127.4398702,
Sk Public Wifi free,,,,,,35.2509121,127.4303402,
Sk Public Wifi free,,,,,,35.3158816,127.4395518,
Sk Public Wifi free,,,,,,35.215932,127.4614696,
Sk Public Wifi free,,,,,,35.2063805,127.4702596,
Sk Public Wifi free,,,,,,35.2067372,127.4685385,
Sk Public Wifi free,,,,,,35.2144255,127.4685576,
Sk Public Wifi free,,,,,,35.2094101,127.4657214,
Sk Public Wifi free,,,,,,35.2108356,127.4699001,
Sk Public Wifi free,,,,,,35.3175471,127.4590812,
publicwififree,,,,,,37.7143301,126.4843241,
publicwififree,,,,,,37.7074623,126.4942681,
publicwififree,,,,,,37.6871253,126.4798543,
publicwififree,,,,,,37.6766922,126.5111502,
publicwififree,,,,,,37.6413352,126.4912441,
publicwififree,,,,,,37.6322472,126.4203572,
publicwififree,,,,,,37.6809813,126.4059671,
publicwififree,,,,,,37.7653911,126.4624033,
publicwififree,,,,,,37.7379652,126.4841143,
publicwififree,,,,,,37.6633823,126.4216631,
publicwififree,,,,,,37.7200403,126.3893521,
publicwififree,,,,,,37.7525663,126.3934491,
publicwififree,,,,,,37.7963693,126.3797031,
publicwififree,,,,,,37.8060543,126.4043392,
publicwififree,,,,,,37.7750383,126.4106772,
publicwififree,,,,,,37.7422911,126.4921833,
publicwififree,,,,,,37.7471721,126.4871793,
publicwififree,,,,,,37.7734341,126.4246703,
publicwififree,,,,,,37.7439672,126.5013841,
publicwififree,,,,,,37.7843862,126.2831032,
publicwififree,,,,,,37.6077741,126.4147051,
publicwififree,,,,,,37.7960583,126.2615682,
publicwififree,,,,,,37.7957981,126.3078311,
publicwififree,,,,,,37.6322472,126.4203572,
publicwififree,,,,,,37.7490611,126.4828782,
publicwififree,,,,,,37.7449072,126.4879741,
publicwififree,,,,,,37.7489862,126.4836862,
publicwififree,,,,,,37.7449073,126.4879742,
publicwififree,,,,,,37.7483212,126.4835663,
publicwififree,,,,,,37.7047062,126.4343523,
publicwififree,,,,,,37.7143302,126.4843241,
publicwififree,,,,,,37.7143301,126.4843242,
publicwififree,,,,,,37.6413353,126.4912443,
publicwififree,,,,,,37.6629112,126.4215023,
publicwififree,,,,,,37.5665351,126.9779691,
publicwififree,,,,,,37.7750383,126.4106773,
publicwififree,,,,,,37.7750381,126.4106773,
publicwififree,,,,,,37.7653913,126.4624033,
publicwififree,,,,,,37.7035032,126.3209531,
publicwififree,,,,,,37.7037973,126.3210191,
publicwififree,,,,,,37.7988281,126.4072751,
publicwififree,,,,,,37.7988282,126.4072752,
publicwififree,,,,,,37.7475723,126.4765111,
publicwififree,,,,,,37.7394052,126.5120633,
publicwififree,,,,,,37.7394053,126.5120633,
publicwififree,,,,,,37.6871253,126.4798543,
publicwififree,,,,,,37.6413351,126.4912441,
publicwififree,,,,,,37.6322471,126.4203573,
publicwififree,,,,,,37.7476742,126.4831361,
publicwififree,,,,,,37.7298432,126.4740731,
publicwififree,,,,,,37.7411781,126.4905401,
publicwififree,,,,,,37.7653911,126.4624031,
publicwififree,,,,,,37.6641121,126.3488232,
publicwififree,,,,,,37.6095061,126.3832561,
publicwififree,,,,,,37.7734342,126.4246702,
publicwififree,,,,,,37.6925521,126.3289211,
publicwififree,,,,,,37.6643243,126.4208051,
publicwififree,,,,,,37.6329853,126.4240373,
publicwififree,,,,,,37.7490612,126.4828782,
publicwififree,,,,,,37.7475722,126.4765111,
publicwififree,,,,,,37.7475459,126.4841409,
publicwififree,,,,,,37.6359775,126.4177719,
publicwififree,,,,,,37.6406553,126.489699,
publicwififree,,,,,,37.7398054,126.4903539,
publicwififree,,,,,,37.7196201,126.389969,
publicwififree,,,,,,37.7026761,126.3236386,
publicwififree,,,,,,37.7844202,126.2829584,
publicwififree,,,,,,37.7843015,126.2824808,
publicwififree,,,,,,37.7432692,126.5021176,
publicwififree,,,,,,37.7475166,126.484732,
Public WiFi,,,,,,36.7050825,126.6681901,
Public WiFi,,,,,,36.6871393,126.7412647,
Public WiFi,,,,,,36.6769853,126.8497003,
Public WiFi,,,,,,36.6867563,126.8300791,
Public WiFi,,,,,,36.707807,126.6631526,
Public WiFi,,,,,,36.6378154,126.8003577,
Public WiFi,,,,,,36.7023384,126.8365161,
Public WiFi,,,,,,36.7268988,126.8483383,
Public WiFi,,,,,,36.6823998,126.845567,
Public WiFi,,,,,,36.6847469,126.8634176,
Public WiFi,,,,,,36.678531,126.8329581,
Public WiFi,,,,,,36.6719936,126.8456712,
Public WiFi,,,,,,36.6730557,126.7892827,
Public WiFi,,,,,,36.6912904,126.8317571,
Public WiFi,,,,,,36.6993954,126.8414433,
Public WiFi,,,,,,36.6992803,126.8395269,
Public WiFi,,,,,,36.6069476,126.7921019,
Public WiFi,,,,,,36.6250445,126.8854687,
Public WiFi,,,,,,36.6793519,126.8486839,
Public WiFi,,,,,,36.6771703,126.8610788,
Public WiFi,,,,,,36.6864596,126.6514507,
Public WiFi,,,,,,36.7619916,126.809558,
Public WiFi,,,,,,36.7029029,126.8362844,
Public WiFi,,,,,,36.6823998,126.845567,
Olleh,,,,,,35.8389769,128.5755931,
Olleh,,,,,,35.8389769,128.5755931,
Olleh,,,,,,35.8432339,128.5878291,
Olleh,,,,,,35.8457915,128.5977724,
Olleh,,,,,,35.8363289,128.5608464,
Olleh,,,,,,35.855284,128.5864555,
Olleh,,,,,,35.9791928,126.7217596,
Olleh,,,,,,35.8523776,128.5791382,
Olleh,,,,,,35.8351696,128.5660959,
Public WiFi Free,,,,,,35.8538156,128.5918331,
Public WiFi Free,,,,,,35.831315,128.5770017,
Public WiFi Free,,,,,,35.8457915,128.5977724,
Public WiFi Free,,,,,,35.8389769,128.5755931,
Public WiFi Free,,,,,,35.8509933,128.5906132,
Public WiFi Free,,,,,,35.838037,128.5671845,
Public WiFi Free,,,,,,35.8389769,128.5755931,
Public WiFi Free,,,,,,35.8346545,128.5619537,
Public WiFi Free,,,,,,35.8473829,128.5853913,
Public WiFi Free,,,,,,35.8450295,128.5879741,
Public WiFi Free,,,,,,35.8450762,128.6032944,
Public WiFi Free,,,,,,35.841549,128.604032,
Public WiFi Free,,,,,,35.8558864,128.587132,
Public WiFi Free,,,,,,35.8370082,128.5580054,
Public WiFi Free,,,,,,35.8313132,128.5769973,
Public WiFi Free,,,,,,35.8320973,128.5807551,
Public WiFi Free,,,,,,35.8365536,128.5573148,
Public WiFi Free,,,,,,35.8446004,128.5883363,
Public WiFi Free,,,,,,35.8521618,128.5921762,
Public WiFi Free,,,,,,35.8591198,128.5758889,
Public WiFi Free,,,,,,35.8583484,128.5771776,
Public WiFi Free,,,,,,35.850282,128.5731304,
Public WiFi Free,,,,,,35.8361746,128.5837978,
Public WiFi Free,,,,,,35.8348425,128.5839596,
PublicWiFi@YDP,,,,,,37.526312,126.896357,
PublicWiFi@YDP,,,,,,37.514657,126.897606,
PublicWiFi@YDP,,,,,,37.526333,126.895482,
PublicWiFi@YDP,,,,,,37.514594,126.909381,
PublicWiFi@YDP,,,,,,37.520337,126.910693,
PublicWiFi@YDP,,,,,,37.517646,126.934616,
PublicWiFi@YDP,,,,,,37.524955,126.897373,
PublicWiFi@YDP,,,,,,37.534667,126.902091,
PublicWiFi@YDP,,,,,,37.509412,126.895967,
PublicWiFi@YDP,,,,,,37.517017,126.899475,
PublicWiFi@YDP,,,,,,37.523605,126.888238,
PublicWiFi@YDP,,,,,,37.537751,126.895937,
PublicWiFi@YDP,,,,,,37.511148,126.921474,
PublicWiFi@YDP,,,,,,37.507263,126.907721,
PublicWiFi@YDP,,,,,,37.508416,126.911236,
PublicWiFi@YDP,,,,,,37.501608,126.905262,
PublicWiFi@YDP,,,,,,37.499353,126.909889,
PublicWiFi@YDP,,,,,,37.506338,126.921507,
PublicWiFi@YDP,,,,,,37.495441,126.905867,
PublicWiFi@YDP,,,,,,37.492708,126.898278,
PublicWiFi@YDP,,,,,,37.498246,126.898098,
PublicWiFi@YDP,,,,,,37.526034,126.900179,
PublicWiFi@YDP,,,,,,37.528611,126.894472,
PublicWiFi@YDP,,,,,,37.507072,126.911806,
PublicWiFi@YDP,,,,,,37.520789,126.912856,
PublicWiFi@YDP,,,,,,37.500464,126.906329,
PublicWiFi@YDP,,,,,,37.533222,126.893041,
PublicWiFi@YDP,,,,,,37.518818,126.894075,
PublicWiFi@YDP,,,,,,37.525495,126.895869,
,,,,,,35.3249103,126.9813395,
,,,,,,35.333472,126.9950214,
,,,,,,35.3153176,126.9839464,
,,,,,,35.3205307,126.9819495,
,,,,,,35.3712609,127.057712,
,,,,,,35.2381616,127.0148738,
,,,,,,35.3252429,126.9876538,
,,,,,,35.3162408,126.9856017,
Public WiFi Free,,,,,,38.3783811,128.4670022,
Public WiFi Free,,,,,,38.4361011,128.4525615,
Public WiFi Free,,,,,,38.328758,128.5251853,
Public WiFi Free,,,,,,38.257264,128.558906,
Public WiFi Free,,,,,,38.494259,128.4276922,
Public WiFi Free,,,,,,38.3809637,128.4658354,
Public WiFi Free,,,,,,38.3774696,128.4721184,
Public WiFi Free,,,,,,38.3781928,128.498615,
Public WiFi Free,,,,,,38.2587594,128.5562629,
Public WiFi Free,,,,,,38.3790989,128.4724699,
Public WiFi Free,,,,,,38.3753888,128.4604215,
Public WiFi Free,,,,,,38.3794271,128.4700603,
Public WiFi Free,,,,,,38.4459162,128.4519725,
Public WiFi Free,,,,,,38.4992086,128.4236072,
Public WiFi Free,,,,,,38.32541,128.5259271,
Public WiFi Free,,,,,,38.25973,128.5567103,
Public WiFi Free,,,,,,38.3782889,128.4677486,
Public WiFi Free,,,,,,38.3802,128.4642377,
Public WiFi Free,,,,,,38.4937308,128.4272173,
Public WiFi Free,,,,,,38.4476934,128.454141,
Public WiFi Free,,,,,,37.5148991,129.1050121,
Public WiFi Free,,,,,,37.5435911,129.1134531,
Public WiFi Free,,,,,,37.5361161,129.1040511,
Public WiFi Free,,,,,,37.5385461,129.1097921,
Public WiFi Free,,,,,,37.5313831,129.1077851,
Public WiFi Free,,,,,,37.5250781,129.1144891,
Public WiFi Free,,,,,,37.5235981,129.1157981,
Public WiFi Free,,,,,,37.5173891,129.1102081,
Public WiFi Free,,,,,,37.5176341,129.0981951,
Public WiFi Free,,,,,,37.5509481,129.1083811,
Public WiFi Free,,,,,,37.5276941,129.1040551,
Public WiFi Free,,,,,,37.5366481,129.0697921,
Public WiFi Free,,,,,,37.4753831,129.1385651,
Public WiFi Free,,,,,,37.5193561,129.1080641,
Public WiFi Free,,,,,,37.5150721,129.1227561,
Public WiFi Free,,,,,,37.5427711,129.1077041,
Public WiFi Free,,,,,,37.4997051,129.1286181,
Public WiFi Free,,,,,,37.55232371,129.1141818,
Public WiFi Free,,,,,,37.52695211,129.1133574,
Public WiFi Free,,,,,,37.48714471,129.1055386,
Public WiFi Free,,,,,,37.52696911,129.1139414,
Public WiFi Free,,,,,,37.54845951,129.1080257,
Public WiFi Free,,,,,,37.48376581,129.1250102,
Public WiFi Free,,,,,,37.54045011,129.0939302,
Public WiFi Free,,,,,,37.52290431,129.1160644,
Public WiFi Free,,,,,,37.49268851,129.1044104,
Public WiFi Free,,,,,,37.54820381,129.1059792,
Public WiFi Free,,,,,,37.46346331,129.0193739,
Public WiFi Free,,,,,,37.46346331,129.0193739,
Public WiFi Free,,,,,,37.55254871,129.1167904,
Public WiFi Free,,,,,,37.55450811,129.1184369,
Public WiFi Free,,,,,,37.59341121,129.0895019,
Public WiFi Free,,,,,,37.55097191,129.1177729,
Public WiFi Free,,,,,,37.52233241,129.1132519,
Public WiFi Free,,,,,,37.51645971,129.1018639,
Public WiFi Free,,,,,,37.47941481,129.1593404,
Public WiFi Free,,,,,,37.52687211,129.1144861,
Public WiFi Free,,,,,,37.46419671,129.0247909,
Public WiFi Free,,,,,,37.5264661,129.1152192,
Public WiFi Free,,,,,,37.48244171,129.1260046,
Public WiFi Free,,,,,,37.4867521,129.1245236,
Public WiFi Free,,,,,,37.49088841,129.0681031,
public wifi free,,,,,,34.8846477,128.6194662,
public wifi free,,,,,,34.5340451,128.4147961,
public wifi free,,,,,,34.8755063,128.6247123,
public wifi free,,,,,,34.7856966,128.625968,
Pubic WiFi Free,,,,,,35.492924,128.751053,
Pubic WiFi Free,,,,,,35.4989,128.743791,
Pubic WiFi Free,,,,,,35.485541,128.756068,
Pubic WiFi Free,,,,,,35.486766,128.754804,
Pubic WiFi Free,,,,,,35.483674,128.758945,
Pubic WiFi Free,,,,,,35.488035,128.757395,
Pubic WiFi Free,,,,,,35.475038,128.768632,
Pubic WiFi Free,,,,,,35.493359,128.753383,
Pubic WiFi Free,,,,,,35.492856,128.753184,
Pubic WiFi Free,,,,,,35.493678,128.754168,
Pubic WiFi Free,,,,,,35.399743,128.844427,
Pubic WiFi Free,,,,,,35.448059,128.889076,
Pubic WiFi Free,,,,,,35.475084,128.738802,
Pubic WiFi Free,,,,,,35.479994,128.763125,
Pubic WiFi Free,,,,,,35.487031,128.755797,
Pubic WiFi Free,,,,,,35.496897,128.727988,
Pubic WiFi Free,,,,,,35.520525,128.728917,
Pubic WiFi Free,,,,,,35.369393,128.735848,
Pubic WiFi Free,,,,,,35.470721,128.651352,
Pubic WiFi Free,,,,,,35.506983,128.688438,
Pubic WiFi Free,,,,,,34.479154,128.658977,
Public-wi-fi,,,,,,36.142446,128.14812,
Public-wi-fi,,,,,,36.221777,128.143878,
Public-wi-fi,,,,,,36.214337,128.181343,
Public-wi-fi,,,,,,36.066207,128.124581,
Public-wi-fi,,,,,,36.0658,128.125712,
Public-wi-fi,,,,,,36.167275,128.187607,
Public-wi-fi,,,,,,36.167184,128.186619,
Public-wi-fi,,,,,,36.032558,128.04773,
Public-wi-fi,,,,,,36.119294,128.119496,
Public-wi-fi,,,,,,36.139714,128.113306,
Public-wi-fi,,,,,,36.139714,128.113306,
Public-wi-fi,,,,,,36.123695,128.11292,
Public-wi-fi,,,,,,36.093803,128.121728,
Public-wi-fi,,,,,,36.107924,128.189529,
Public-wi-fi,,,,,,36.107092,128.187713,
Public-wi-fi,,,,,,36.72822,128.1151,
Public-wi-fi,,,,,,36.105797,128.172746,
Public-wi-fi,,,,,,36.105797,128.172746,
Public-wi-fi,,,,,,35.981351,128.029193,
Public-wi-fi,,,,,,35.917913,127.969173,
Public-wi-fi,,,,,,36.1353,128.115857,
Public-wi-fi,,,,,,36.123326,128.118131,
Public-wi-fi,,,,,,36.124497,128.022154,
Public-wi-fi,,,,,,36.142307,128.061236,
Public-wi-fi,,,,,,36.124399,128.08932,
Public-wi-fi,,,,,,35.990095,127.955298,
Public-wi-fi,,,,,,35.989385,127.958873,
Public-wi-fi,,,,,,36.158803,128.260426,
Public-wi-fi,,,,,,36.159828,128.253082,
Public-wi-fi,,,,,,36.180009,128.1173,
Public-wi-fi,,,,,,36.116349,128.185129,
Public-wi-fi,,,,,,36.122287,128.127802,
Public-wi-fi,,,,,,36.132734,128.141433,
Public-wi-fi,,,,,,36.034929,128.09903,
Public-wi-fi,,,,,,36.035928,128.099333,
Public-wi-fi,,,,,,36.119294,128.119496,
Public-wi-fi,,,,,,36.119052,128.124948,
Public-wi-fi,,,,,,35.901777,128.035237,
Public-wi-fi,,,,,,35.984808,128.026661,
Public-wi-fi,,,,,,35.984808,128.026661,
Public-wi-fi,,,,,,36.119732,128.144528,
Public-wi-fi,,,,,,36.125288,128.109504,
Public-wi-fi,,,,,,36.110466,128.123395,
Public Wify Free,,,,,,34.31675,126.7455,
Public Wify Free,,,,,,34.336213,126.73067,
Public Wify Free,,,,,,34.316281,126.761258,
Public Wify Free,,,,,,34.312814,126.754925,
Public Wifi Zone,,,,,,36.8909786,126.6391943,
Public Wifi Zone,,,,,,36.8891325,126.8248318,
Public Wifi Zone,,,,,,36.8907704,126.8242581,
Public Wifi Zone,,,,,,36.8873273,126.630263,
Public Wifi Zone,,,,,,36.8873273,126.630263,
Public Wifi Zone,,,,,,36.8063363,126.7726069,
U+net3c2b/U+net1c4b,,,,,,36.8107282,126.7655347,
U+net3c2b/U+net1c4b,,,,,,36.913399,126.6499558,
U+net3c2b/U+net1c4b,,,,,,36.882912,126.6167408,
U+net3c2b/U+net1c4b,,,,,,36.809958,126.7752309,
U+net3c2b/U+net1c4b,,,,,,36.8889167,126.7631393,
U+net3c2b/U+net1c4b,,,,,,36.8098672,126.7638428,
U+net3c2b/U+net1c4b,,,,,,36.9821445,126.5910133,
U+net3c2b/U+net1c4b,,,,,,36.8854758,126.7731316,
KT_WLAN_B868,,,,,,37.0180093,126.4619858,
KT_WLAN_B868,,,,,,37.0209169,126.5606543,
KT_WLAN_B868,,,,,,36.902811,126.6901989,
KT_WLAN_B868,,,,,,36.9512716,126.7720917,
KT_WLAN_B868,,,,,,36.8909786,126.6391943,
KT_WLAN_B868,,,,,,36.8899394,126.625877,
KT_WLAN_B868,,,,,,36.8063363,126.7726069,
KT_WLAN_B868,,,,,,36.8078101,126.7701247,
Public WiFi Free,,,,,,37.32164546,127.0975494,
Public WiFi Free,,,,,,37.23746698,127.2079636,
Public WiFi Free,,,,,,37.2724603,127.1062482,
Public WiFi Free,,,,,,37.32164546,127.0975494,
Public WiFi Free,,,,,,37.23746698,127.2079636,
Public WiFi Free,,,,,,37.29964083,127.0742425,
Public WiFi Free,,,,,,37.32164546,127.0975494,
Public WiFi Free,,,,,,37.2390792,127.2673705,
Public WiFi Free,,,,,,37.10126534,127.4077195,
Public WiFi Free,,,,,,37.25918835,127.2428438,
Public WiFi Free,,,,,,37.14545803,127.3953822,
Public WiFi Free,,,,,,37.14545803,127.3953822,
Public WiFi Free,,,,,,37.31695914,127.0558365,
Public WiFi Free,,,,,,37.21500061,127.3131732,
Public WiFi Free,,,,,,37.24419214,127.2530411,
Public WiFi Free,,,,,,37.16181518,127.3631446,
Public WiFi Free,,,,,,37.23699942,127.2073989,
Public WiFi Free,,,,,,37.2724603,127.1062482,
Public WiFi Free,,,,,,36.139011,126.603934,
Public WiFi Free,,,,,,36.075004,126.687011,
Public WiFi Free,,,,,,36.015753,126.694239,
Public WiFi Free,,,,,,36.155362,126.689551,
Public WiFi Free,,,,,,36.084929,126.805032,
Public WiFi Free,,,,,,36.074492,126.762218,
Public WiFi Free,,,,,,36.086063,126.802052,
Public WiFi Free,,,,,,36.080414,126.691706,
Public WiFi Free,,,,,,36.082282,126.689607,
Public WiFi Free,,,,,,36.010407,126.700343,
Public WiFi Free,,,,,,36.077849,126.689877,
Public WiFi Free,,,,,,36.061884,126.706671,
Public WiFi Free,,,,,,36.037694,126.78193,
Public WiFi Free,,,,,,36.110872,126.657011,
Public WiFi Free,,,,,,36.076226,126.691124,
Smart_GM,,,,,,37.4786176,126.8646504,
Smart_GM,,,,,,37.4886604,126.8626099,
Smart_GM,,,,,,37.4833598,126.8558791,
Smart_GM,,,,,,37.4802281,126.8569482,
Smart_GM,,,,,,37.4771826,126.8563399,
Smart_GM,,,,,,37.4786931,126.8476845,
Smart_GM,,,,,,37.4711303,126.8486625,
Smart_GM,,,,,,37.4693679,126.853475,
Smart_GM,,,,,,37.4908162,126.8678956,
Smart_GM,,,,,,37.4847268,126.8666343,
Smart_GM,,,,,,37.4770187,126.8724085,
Smart_GM,,,,,,37.474133,126.86437,
Smart_GM,,,,,,37.4651274,126.8691448,
Smart_GM,,,,,,37.4647222,126.8746719,
Smart_GM,,,,,,37.458768,126.881531,
Smart_GM,,,,,,37.4657221,126.8777341,
Smart_GM,,,,,,37.4522687,126.8848965,
Smart_GM,,,,,,37.4320913,126.8801468,
Smart_GM,,,,,,37.4156451,126.851338,
Smart_GM,,,,,,37.4557309,126.8784722,
Public WiFi FREE,,,,,,35.0592932,126.9836066,
Public WiFi FREE,,,,,,35.0362542,127.078078,
Public WiFi FREE,,,,,,35.0560612,126.9932103,
Public WiFi FREE,,,,,,35.0652958,126.988015,
Public WiFi FREE,,,,,,35.0459532,126.9679818,
Public WiFi FREE,,,,,,35.0621368,126.9839237,
Public WiFi FREE,,,,,,35.0561569,126.9831528,
Public WiFi FREE,,,,,,35.0161568,126.9522132,
Public WiFi FREE,,,,,,35.0574034,126.9821538,
Public WiFi FREE,,,,,,35.0599497,126.98438,
Public WiFi FREE,,,,,,34.9778268,126.9987724,
Public WiFi FREE,,,,,,34.9900071,126.9580361,
Public WiFi FREE,,,,,,35.0298246,127.038645,
Public WiFi FREE,,,,,,34.9905234,126.9599228,
Public WiFi FREE,,,,,,35.0067147,127.0954041,
Public WiFi FREE,,,,,,34.9506384,126.9600731,
Public WiFi FREE,,,,,,34.8763048,126.9702745,
Public WiFi FREE,,,,,,34.8879256,126.9885786,
Public WiFi FREE,,,,,,34.9961415,126.9175413,
Public WiFi FREE,,,,,,34.9376982,126.8968303,
Public WiFi FREE,,,,,,35.1105152,127.0712236,
Public WiFi FREE,,,,,,35.1680715,127.1323344,
Public WiFi FREE,,,,,,35.0710838,127.1288162,
Public WiFi FREE,,,,,,35.007308,127.095863,
Public WiFi Free,,,,,,37.28242338,126.970217,
Public WiFi Free,,,,,,37.2524485,127.0709721,
Public WiFi Free,,,,,,37.29788845,127.0107508,
Public WiFi Free,,,,,,37.29551624,127.0166152,
Public WiFi Free,,,,,,37.26759591,127.0043879,
Public WiFi Free,,,,,,37.26895828,127.0045323,
Public WiFi Free,,,,,,37.27108445,127.0094842,
Public WiFi Free,,,,,,37.27108445,127.0094842,
Public WiFi Free,,,,,,37.23926039,126.9725375,
Public WiFi Free,,,,,,37.28242338,126.970217,
Public WiFi Free,,,,,,37.27311411,126.9713346,
Public WiFi Free,,,,,,37.2987859,126.9894025,
Public WiFi Free,,,,,,37.2524485,127.0709721,
Public WiFi Free,,,,,,37.27442127,127.015492,
Public WiFi Free,,,,,,37.23866145,127.0511424,
Public WiFi Free,,,,,,37.24878246,127.0406173,
Public WiFi Free,,,,,,37.29737715,126.9993413,
Public WiFi Free,,,,,,37.28373461,126.9860667,
Public WiFi Free,,,,,,37.29492272,126.999215,
Public WiFi Free,,,,,,37.28338571,127.0053631,
Public WiFi Free,,,,,,37.29415474,127.0083503,
Public WiFi Free,,,,,,37.27870881,126.9760412,
Public WiFi Free,,,,,,37.27756715,127.0192587,
Public WiFi Free,,,,,,37.27756715,127.0192587,
Public WiFi Free,,,,,,37.27598467,127.0207512,
Public WiFi Free,,,,,,37.29171142,127.0013217,
Public WiFi Free,,,,,,37.31860738,127.0204741,
Public WiFi Free,,,,,,37.28872357,127.0019577,
Public WiFi Free,,,,,,37.29051368,127.0166276,
Public WiFi Free,,,,,,37.26614237,127.0164509,
Public WiFi Free,,,,,,37.26496634,126.9771053,
Public WiFi Free,,,,,,37.32409566,126.9752551,
Public WiFi Free,,,,,,37.32409566,126.9752551,
Public WiFi Free,,,,,,37.26540247,126.9772224,
Public WiFi Free,,,,,,37.27457985,127.015483,
Public WiFi Free,,,,,,37.27442127,127.015492,
Public WiFi Free,,,,,,37.29898817,126.9973923,
Public WiFi Free,,,,,,37.27633469,127.0182481,
Public WiFi Free,,,,,,37.26344774,127.0286437,
Public WiFi Free,,,,,,37.30375606,127.0100884,
Public WiFi Free,,,,,,37.31025833,126.99741,
Public WiFi Free,,,,,,37.29753588,126.9713885,
